,Name,Image_link,Price,Product_link,Thumb_images,SKU
16,Adam - The Messenger Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_9261bfa0-65bc-438e-a6ce-544eec5a64c3_3024x.jpg?v=1690455513,"Rs. 8,097.00",https://kompanero.in/products/adam-the-messenger-bag?variant=45371984216347,"['https://kompanero.in/cdn/shop/files/1_9261bfa0-65bc-438e-a6ce-544eec5a64c3.jpg?v=1690455513&width=320', 'https://kompanero.in/cdn/shop/files/2_dfe1e7de-0bef-4672-9087-d4f497c714b5.jpg?v=1690455513&width=320', 'https://kompanero.in/cdn/shop/files/3_e2322378-37e6-4966-8334-bc3b99ecfa02.jpg?v=1690455513&width=320', 'https://kompanero.in/cdn/shop/files/4_2a12f1f0-454f-405d-ad9a-7db0704fc187.jpg?v=1690455513&width=320', 'https://kompanero.in/cdn/shop/files/5_bde010ee-3381-4338-a1dc-2a718d6eac14.jpg?v=1690455513&width=320', 'https://kompanero.in/cdn/shop/files/1_c109f099-e041-4b20-b2e9-e30606ed289b.jpg?v=1690455578&width=320', 'https://kompanero.in/cdn/shop/files/2_38a3bfed-6340-4f7e-a367-ec69965b3c58.jpg?v=1690455577&width=320', 'https://kompanero.in/cdn/shop/files/3_04ec682f-45a0-4f96-8477-1ae4888545c0.jpg?v=1690455578&width=320', 'https://kompanero.in/cdn/shop/files/4_d4954d01-ff61-4d3a-a4a0-00e1cac35016.jpg?v=1690455577&width=320', 'https://kompanero.in/cdn/shop/files/1_827fb73d-60c3-4790-9807-c87df9062735.jpg?v=1690455599&width=320', 'https://kompanero.in/cdn/shop/files/2_7a9f1958-ac58-4da0-8627-1a805207b4fa.jpg?v=1690455599&width=320', 'https://kompanero.in/cdn/shop/files/3_a6dbe932-8c41-4bd5-971d-49a6aebd21c0.jpg?v=1690455600&width=320', 'https://kompanero.in/cdn/shop/files/4_69f9d8a2-f4c8-4bc3-9aa0-477a59fb7e79.jpg?v=1690455600&width=320', 'https://kompanero.in/cdn/shop/files/5_3284b837-0d81-40aa-b500-724dee01900d.jpg?v=1690455600&width=320', 'https://kompanero.in/cdn/shop/files/6_9c889217-6f74-434f-b077-7494e317a7d9.jpg?v=1690455599&width=320', 'https://kompanero.in/cdn/shop/files/1_fd38ee0c-8eb8-407a-a629-2fb20294fe74.jpg?v=1690455627&width=320', 'https://kompanero.in/cdn/shop/files/2_98de0bee-99fd-42f0-8a78-ac353eb95a72.jpg?v=1690455627&width=320', 'https://kompanero.in/cdn/shop/files/3_7aaf50e2-44ee-477c-9d3b-f0ce00ac566e.jpg?v=1690455627&width=320', 'https://kompanero.in/cdn/shop/files/4_0df9664d-5e07-4a6f-8c3c-608d1298f53a.jpg?v=1690455627&width=320', 'https://kompanero.in/cdn/shop/files/5_e2fb7fdf-2aea-4a9b-a2fe-ae3fc65f05ab.jpg?v=1690455627&width=320', 'https://kompanero.in/cdn/shop/files/6_c5544fb5-adec-48df-b39a-344de5ec15f1.jpg?v=1690455627&width=320']","SKU: B-4883
"
17,Ron - The Laptop Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/B-5660-TAN-STRAP-1_3024x.jpg?v=1693395801,"Rs. 3,999.00",https://kompanero.in/products/ron-the-laptop-bag?variant=46570546200859,"['https://kompanero.in/cdn/shop/files/B-5660-TAN-STRAP-1.jpg?v=1693395801&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-TAN-STRAP-2.jpg?v=1693395801&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-TAN-STRAP-3.jpg?v=1693395800&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-TAN-STRAP-4.jpg?v=1693395802&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-TAN-STRAP-5.jpg?v=1693395802&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-TAN-STRAP-6.jpg?v=1693395800&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-BLUE-STRAP-1.jpg?v=1693395802&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-BLUE-STRAP-2.jpg?v=1693395802&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-BLUE-STRAP-3.jpg?v=1693395800&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-BLUE-STRAP-4.jpg?v=1693395801&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-BLUE-STRAP-5.jpg?v=1693395801&width=320', 'https://kompanero.in/cdn/shop/files/B-5660-BLUE-STRAP-6.jpg?v=1693395801&width=320']","SKU: B-5660
"
18,Patrice - The Messenger Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/B-10004-DARKBROWN_1_3024x.jpg?v=1693391629,"Rs. 4,559.00",https://kompanero.in/products/patrice-the-messenger-bag?variant=46570155409691,"['https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_1.jpg?v=1693391629&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_2.jpg?v=1693391629&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_3.jpg?v=1693391628&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_4.jpg?v=1693391629&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_5.jpg?v=1693391629&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_6.jpg?v=1693391631&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-DARKBROWN_7.jpg?v=1693391630&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_1.jpg?v=1693391630&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_2.jpg?v=1693391630&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_3.jpg?v=1693391631&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_4.jpg?v=1693391630&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_5.jpg?v=1693391629&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_6.jpg?v=1693391628&width=320', 'https://kompanero.in/cdn/shop/files/B-10004-COGNAC_7.jpg?v=1693391630&width=320']","SKU: B-10004
"
19,Pamla - The Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/G31A1250_3024x.jpg?v=1693636624,"Rs. 2,719.00",https://kompanero.in/products/pamla-the-wallet?variant=46570131751195,"['https://kompanero.in/cdn/shop/files/G31A1250.jpg?v=1693636624&width=320', 'https://kompanero.in/cdn/shop/files/G31A1252.jpg?v=1693636626&width=320', 'https://kompanero.in/cdn/shop/files/G31A1253.jpg?v=1693636626&width=320', 'https://kompanero.in/cdn/shop/files/G31A1254.jpg?v=1693636626&width=320', 'https://kompanero.in/cdn/shop/files/G31A1255.jpg?v=1693636626&width=320', 'https://kompanero.in/cdn/shop/files/G31A1256.jpg?v=1693636626&width=320', 'https://kompanero.in/cdn/shop/files/G31A1251.jpg?v=1693636626&width=320']","SKU: C-11430
"
20,Cooper - The Messenger Bag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/B-10001-COG-BLUE_1_3024x.jpg?v=1693391236,"Rs. 4,798.00",https://kompanero.in/products/cooper-the-messenger-bag?variant=46570115662107,"['https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_1.jpg?v=1693391236&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_2.jpg?v=1693391235&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_3.jpg?v=1693391235&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_4.jpg?v=1693391235&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_5.jpg?v=1693391235&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_6.jpg?v=1693391235&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-COG-BLUE_7.jpg?v=1693391235&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-BLUE-COG_1.jpg?v=1693391261&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-BLUE-COG_2.jpg?v=1693391261&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-BLUE-COG_3.jpg?v=1693391261&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-BLUE-COG_4.jpg?v=1693391260&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-BLUE-COG_5.jpg?v=1693391260&width=320', 'https://kompanero.in/cdn/shop/files/B-10001-BLUE-COG_6.jpg?v=1693391261&width=320']","SKU: B-10001
"
21,Archie - The Card Holder,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/SRP_8526copycopy_3024x.jpg?v=1693637728,"Rs. 1,398.00",https://kompanero.in/products/archie-the-card-holder?variant=46570025779483,"['https://kompanero.in/cdn/shop/files/SRP_8526copycopy.jpg?v=1693637728&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8528copycopy.jpg?v=1693637729&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8526copy2copy.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8523copycopy.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8524copycopy.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8523copy2copy.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8516copycopy.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/SRP_8517copycopy.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/C-11235-BLUE-1.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/C-11235-BLUE-2.jpg?v=1693637855&width=320', 'https://kompanero.in/cdn/shop/files/C-11235-BLUE-3.jpg?v=1693637855&width=320']","SKU: C-11235
"
22,Mirage - The Corset Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/K-0271-RED-5_3024x.jpg?v=1693390444,"Rs. 2,759.00",https://kompanero.in/products/mirage-the-corset-belt?variant=46570018668827,"['https://kompanero.in/cdn/shop/files/K-0271-RED-5.jpg?v=1693390444&width=320', 'https://kompanero.in/cdn/shop/files/6_502f6c59-127b-46f2-9566-c4ed4f27c9e0.jpg?v=1693629682&width=320', 'https://kompanero.in/cdn/shop/files/K-0271-RED-4.jpg?v=1693629682&width=320', 'https://kompanero.in/cdn/shop/files/K-0271-RED-3.jpg?v=1693629682&width=320', 'https://kompanero.in/cdn/shop/files/K-0271-RED-1.jpg?v=1693629682&width=320', 'https://kompanero.in/cdn/shop/files/K-0271-RED-2.jpg?v=1693629682&width=320', 'https://kompanero.in/cdn/shop/files/K-0271-RED-6.jpg?v=1693629682&width=320']","SKU: K-0271
"
23,Abeba - The Corset Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/K-0236-BROWN-4_3024x.jpg?v=1693390052,"Rs. 2,219.00",https://kompanero.in/products/abeba-the-corset-belt?variant=46569968566555,"['https://kompanero.in/cdn/shop/files/K-0236-BROWN-4.jpg?v=1693390052&width=320', 'https://kompanero.in/cdn/shop/files/K-0236-BROWN-3.jpg?v=1693390052&width=320', 'https://kompanero.in/cdn/shop/files/K-0236-BROWN-5.jpg?v=1693390052&width=320', 'https://kompanero.in/cdn/shop/files/K-0236-BROWN-2.jpg?v=1693390052&width=320', 'https://kompanero.in/cdn/shop/files/K-0236-BROWN-1.jpg?v=1693390052&width=320', 'https://kompanero.in/cdn/shop/files/K-0236-BROWN-6.jpg?v=1693390051&width=320', 'https://kompanero.in/cdn/shop/files/K-0236-BROWN-7.jpg?v=1693390051&width=320']","SKU: K-0263
"
24,Atkin - The Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/StudioSession-8162copycopy_3024x.jpg?v=1693827538,Rs. 999.00,https://kompanero.in/products/atkin-the-wallet?variant=46569760129307,"['https://kompanero.in/cdn/shop/files/StudioSession-8162copycopy.jpg?v=1693827538&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8163copycopy.jpg?v=1693827538&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8164copycopy.jpg?v=1693827537&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8165.jpg?v=1693827538&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8176copycopy.jpg?v=1693827573&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8177copycopy.jpg?v=1693827573&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8178copycopy.jpg?v=1693827574&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8179copycopy.jpg?v=1693827573&width=320', 'https://kompanero.in/cdn/shop/files/StudioSession-8181.jpg?v=1693827573&width=320']","SKU: C-10274
"
25,Pietro - The Backpack,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_029f93f3-6e4c-4236-9201-ad48d91fdef7_3024x.jpg?v=1693548930,"Rs. 8,398.00",https://kompanero.in/products/pietro-the-backpack?variant=46569717891355,"['https://kompanero.in/cdn/shop/files/1_029f93f3-6e4c-4236-9201-ad48d91fdef7.jpg?v=1693548930&width=320', 'https://kompanero.in/cdn/shop/files/2_4594921e-5cef-4a55-8f1c-b3206e3f31cf.jpg?v=1693548931&width=320', 'https://kompanero.in/cdn/shop/files/3_b9b22875-8175-473d-9151-8d7352b11238.jpg?v=1693548930&width=320', 'https://kompanero.in/cdn/shop/files/4_52cd44e2-b554-48ff-880f-ccafc32311b8.jpg?v=1693548931&width=320', 'https://kompanero.in/cdn/shop/files/5_408a3ac0-d953-497f-b149-8cb4280cdb9d.jpg?v=1693548931&width=320', 'https://kompanero.in/cdn/shop/files/6_331742d2-442d-418d-b6a6-13fa642b8ed9.jpg?v=1693548931&width=320']","SKU: B-9999
"
26,Roadster - The Backpack,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/SRP_5675copycopy_3024x.jpg?v=1693553418,"Rs. 7,799.00",https://kompanero.in/products/roadster-the-backpack-1?variant=46569319858459,"['https://kompanero.in/cdn/shop/files/SRP_5675copycopy.jpg?v=1693553418&width=320', 'https://kompanero.in/cdn/shop/files/SRP_5677copycopy.jpg?v=1693553454&width=320', 'https://kompanero.in/cdn/shop/files/SRP_5678copycopy.jpg?v=1693553454&width=320', 'https://kompanero.in/cdn/shop/files/SRP_5679copycopy.jpg?v=1693553454&width=320', 'https://kompanero.in/cdn/shop/files/SRP_5676.jpg?v=1693553454&width=320']","SKU: B-9704
"
27,Mya - The Handbag,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/B-7581-STONE-GREY-1_3024x.jpg?v=1693571164,"Rs. 6,999.00",https://kompanero.in/products/mya-the-handbag?variant=46568953577755,"['https://kompanero.in/cdn/shop/files/B-7581-STONE-GREY-1.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-STONE-GREY-2.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-STONE-GREY-3.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-STONE-GREY-4.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-STONE-GREY-5.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-TOBACCO-1.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-TOBACCO-2.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-TOBACCO-3.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-TOBACCO-4.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-TOBACCO-5.jpg?v=1693571164&width=320', 'https://kompanero.in/cdn/shop/files/B-7581-TOBACCO-6.jpg?v=1693571164&width=320']","SKU: B-7581
"
28,Albion - The Trolley,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/0W8A5684_3024x.jpg?v=1693335705,"Rs. 26,999.00",https://kompanero.in/products/albion-the-trolley?variant=46564487069979,"['https://kompanero.in/cdn/shop/files/0W8A5684.jpg?v=1693335705&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5685.jpg?v=1693335704&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5686.jpg?v=1693335703&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5687.jpg?v=1693335703&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5688.jpg?v=1693335704&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5689.jpg?v=1693335703&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5690.jpg?v=1693335704&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5691.jpg?v=1693335704&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5692.jpg?v=1693335703&width=320', 'https://kompanero.in/cdn/shop/files/0W8A5693.jpg?v=1693335702&width=320']","SKU: T-0023
"
29,Katie - The Flat,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/F-OC0001-MULTI-1_3024x.jpg?v=1693333840,"Rs. 3,998.00",https://kompanero.in/products/katie-the-flat?variant=46564319985947,"['https://kompanero.in/cdn/shop/files/F-OC0001-MULTI-1.jpg?v=1693333840&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0001-MULTI-2.jpg?v=1693333840&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0001-MULTI-3.jpg?v=1693333840&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0001-MULTI-4.jpg?v=1693333841&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0001-MULTI-5.jpg?v=1693333840&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0001-MULTI-6.jpg?v=1693333840&width=320']","SKU: F-OC0001
"
30,Penelope - The Wedge,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/F-OC0002-BEIGE-1_3024x.jpg?v=1693333169,"Rs. 4,797.00",https://kompanero.in/products/penelope-the-wedge?variant=46564245242139,"['https://kompanero.in/cdn/shop/files/F-OC0002-BEIGE-1.jpg?v=1693333169&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0002-BEIGE-2.jpg?v=1693333170&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0002-BEIGE-3.jpg?v=1693333169&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0002-BEIGE-4.jpg?v=1693333169&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0002-BEIGE-5.jpg?v=1693333169&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0002-BEIGE-6.jpg?v=1693333169&width=320']","SKU: F-OC0002
"
31,Phoebe - The Block Heel,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/F-OC0003-BROWN-1_3024x.jpg?v=1693332935,"Rs. 4,399.00",https://kompanero.in/products/phoebe-the-block-heel?variant=46564196253979,"['https://kompanero.in/cdn/shop/files/F-OC0003-BROWN-1.jpg?v=1693332935&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0003-BROWN-2.jpg?v=1693332934&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0003-BROWN-3.jpg?v=1693332935&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0003-BROWN-4.jpg?v=1693332935&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0003-BROWN-5.jpg?v=1693332935&width=320', 'https://kompanero.in/cdn/shop/files/F-OC0003-BROWN-6.jpg?v=1693332935&width=320']","SKU: F-OC0003
"
32,Callie - The Wallet,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_74e36fbc-482f-488c-bbb6-302bc4366065_3024x.jpg?v=1693474547,"Rs. 1,798.00",https://kompanero.in/products/aleenaa-the-wallet?variant=46468997185819,"['https://kompanero.in/cdn/shop/files/1_74e36fbc-482f-488c-bbb6-302bc4366065.jpg?v=1693474547&width=320', 'https://kompanero.in/cdn/shop/files/2_dbb7416e-6fee-4b0e-9140-0e64add50cfb.jpg?v=1693474547&width=320', 'https://kompanero.in/cdn/shop/files/3_0cc741f2-bbe7-41aa-8b4c-4535195355af.jpg?v=1693474548&width=320', 'https://kompanero.in/cdn/shop/files/4_9d42b714-cb61-4d3d-846c-058c006b1991.jpg?v=1693474549&width=320', 'https://kompanero.in/cdn/shop/files/5_002addfa-7a75-432e-8475-e67a1bb8ebba.jpg?v=1693474549&width=320', 'https://kompanero.in/cdn/shop/files/6_e99042cc-36e7-4e10-bcdf-e771184f84e5.jpg?v=1693474548&width=320', 'https://kompanero.in/cdn/shop/files/7_9fa86f22-4bf8-44fe-bfa0-9f0d09919425.jpg?v=1693474548&width=320', 'https://kompanero.in/cdn/shop/files/8_55cc712d-0f43-4e04-9411-a4361dbaa559.jpg?v=1693474547&width=320', 'https://kompanero.in/cdn/shop/files/1_02d45c8d-1423-4623-8a11-6045c858433e.jpg?v=1693474560&width=320', 'https://kompanero.in/cdn/shop/files/2_c227186d-f39a-4508-b713-341805c7bffe.jpg?v=1693474561&width=320', 'https://kompanero.in/cdn/shop/files/3_58934bab-862c-4690-af3d-34c8ec352c5a.jpg?v=1693474561&width=320', 'https://kompanero.in/cdn/shop/files/4_8e927990-6b97-48ab-b9eb-5cfb43f7f599.jpg?v=1693474560&width=320', 'https://kompanero.in/cdn/shop/files/5_b76d5c01-7d29-4469-a7f8-79ec8606c14e.jpg?v=1693474560&width=320', 'https://kompanero.in/cdn/shop/files/6_e9e7ba67-b692-4346-8c44-0b9b31323071.jpg?v=1693474561&width=320', 'https://kompanero.in/cdn/shop/files/7_632f80eb-5725-40c8-aee8-22846bc67916.jpg?v=1693474560&width=320', 'https://kompanero.in/cdn/shop/files/8_78ec14b8-ed0f-455f-ad59-2242d9b92668.jpg?v=1693474561&width=320']","SKU: C-10770
"
33,Onda - The sling,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_04c08076-9874-48d6-9bf6-f8c78f021e2d_3024x.jpg?v=1693473833,"Rs. 4,798.00",https://kompanero.in/products/onda-the-sling?variant=46451266257179,"['https://kompanero.in/cdn/shop/files/1_04c08076-9874-48d6-9bf6-f8c78f021e2d.jpg?v=1693473833&width=320', 'https://kompanero.in/cdn/shop/files/2_a40a14d9-e0c0-44ef-a7e7-cc77ac9e74e6.jpg?v=1693473834&width=320', 'https://kompanero.in/cdn/shop/files/3_ded9f4cc-8442-4ebe-8d3e-593d597805ff.jpg?v=1693473834&width=320', 'https://kompanero.in/cdn/shop/files/4_2d91ba02-95b1-4c3c-b162-fa3e354dff92.jpg?v=1693473833&width=320', 'https://kompanero.in/cdn/shop/files/5_1dc96aa3-9101-4c94-b681-486d19121b7a.jpg?v=1693473833&width=320', 'https://kompanero.in/cdn/shop/files/6_d536e5cd-3cf7-46da-af1b-36a12a05a80a.jpg?v=1693473834&width=320', 'https://kompanero.in/cdn/shop/files/7_a6ab5493-e107-4444-bccf-ea9b1f8e2cfd.jpg?v=1693473834&width=320']","SKU: B-9343
"
34,Zasha - The Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/1_3674457d-108c-4615-be73-c0ac0919d168_3024x.jpg?v=1693475432,"Rs. 2,719.00",https://kompanero.in/products/zasha-the-belt?variant=46469000102171,"['https://kompanero.in/cdn/shop/files/1_3674457d-108c-4615-be73-c0ac0919d168.jpg?v=1693475432&width=320', 'https://kompanero.in/cdn/shop/files/2_0a458345-8fd0-4671-a0a9-26a056d5e07e.jpg?v=1693475432&width=320', 'https://kompanero.in/cdn/shop/files/3_3e4d40f6-e871-47ae-b418-c6145fe84a08.jpg?v=1693475433&width=320', 'https://kompanero.in/cdn/shop/files/4_6a5b85b9-9373-4562-91fc-fa4d4177824a.jpg?v=1693475432&width=320']","SKU: K-0124
"
35,Marisha - The Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/2_2a3899e1-5a99-4422-8091-26dffaac8a0d_3024x.jpg?v=1693475493,"Rs. 1,598.00",https://kompanero.in/products/marisha-the-belt?variant=46469000790299,"['https://kompanero.in/cdn/shop/files/2_2a3899e1-5a99-4422-8091-26dffaac8a0d.jpg?v=1693475493&width=320', 'https://kompanero.in/cdn/shop/files/3_0098f53d-934f-48e4-b7ce-521d18164f11.jpg?v=1693475494&width=320', 'https://kompanero.in/cdn/shop/files/4_f1d1e80c-f154-4931-ba19-2716bbb47e88.jpg?v=1693475494&width=320', 'https://kompanero.in/cdn/shop/files/5_45be04bf-e1a0-4268-99fe-2a60ce8fbfb0.jpg?v=1693475495&width=320', 'https://kompanero.in/cdn/shop/files/6_e27894e4-9f65-4219-8538-88e8930ded70.jpg?v=1693475495&width=320', 'https://kompanero.in/cdn/shop/files/7_f357da73-93b4-4684-b7d5-db4e69464b1a.jpg?v=1693475494&width=320', 'https://kompanero.in/cdn/shop/files/8_344edbcc-c714-4e70-b38d-edee433a4bd8.jpg?v=1693475494&width=320', 'https://kompanero.in/cdn/shop/files/1_f7ab7bc9-5b47-42e7-bce2-7856b2fe492c.jpg?v=1693475500&width=320']","SKU: K-0142
"
36,Camila - The Belt,https://cdn.shopify.com/s/files/1/0731/4312/4251/files/2_39669a07-1a87-4291-8e5d-6515e70beee1_3024x.jpg?v=1693475582,"Rs. 1,139.00",https://kompanero.in/products/camila-the-belt?variant=46443395186971,"['https://kompanero.in/cdn/shop/files/2_39669a07-1a87-4291-8e5d-6515e70beee1.jpg?v=1693475582&width=320', 'https://kompanero.in/cdn/shop/files/3_0be8cf2a-6464-407e-bb5e-85aa16a2c93f.jpg?v=1693475582&width=320', 'https://kompanero.in/cdn/shop/files/4_4f976aa6-09c6-4fee-9560-39d62aaf7768.jpg?v=1693475583&width=320', 'https://kompanero.in/cdn/shop/files/5_52d2adcb-f10c-4502-a97e-d724439c74d3.jpg?v=1693475583&width=320', 'https://kompanero.in/cdn/shop/files/1_9ec03fbe-6aa4-490e-8f9d-53d7958de678.jpg?v=1693475590&width=320']","SKU: K-0157
"
